"country_code","name","year","age","popM","popF","pop"
296,"Kiribati",1954,34,0.238,0.236,0.474
296,"Kiribati",1954,35,0.23,0.231,0.461
296,"Kiribati",1954,36,0.222,0.227,0.449
296,"Kiribati",1954,37,0.216,0.224,0.44
296,"Kiribati",1954,38,0.21,0.221,0.431
296,"Kiribati",1954,39,0.204,0.218,0.422
296,"Kiribati",1954,40,0.198,0.215,0.413
296,"Kiribati",1954,41,0.193,0.212,0.405
296,"Kiribati",1954,42,0.188,0.209,0.397
296,"Kiribati",1954,43,0.182,0.205,0.387
296,"Kiribati",1954,44,0.177,0.2,0.377
296,"Kiribati",1954,45,0.173,0.195,0.368
296,"Kiribati",1954,46,0.168,0.189,0.357
296,"Kiribati",1954,47,0.164,0.183,0.347
296,"Kiribati",1954,48,0.161,0.178,0.339
296,"Kiribati",1954,49,0.157,0.173,0.33
296,"Kiribati",1954,50,0.154,0.169,0.323
296,"Kiribati",1954,51,0.151,0.167,0.318
296,"Kiribati",1954,52,0.149,0.163,0.312
296,"Kiribati",1954,53,0.145,0.16,0.305
296,"Kiribati",1954,54,0.141,0.156,0.297
296,"Kiribati",1954,55,0.136,0.153,0.289
296,"Kiribati",1954,56,0.126,0.143,0.269
296,"Kiribati",1954,57,0.114,0.128,0.242
296,"Kiribati",1954,58,0.107,0.12,0.227
296,"Kiribati",1954,59,0.102,0.114,0.216
296,"Kiribati",1954,60,0.098,0.11,0.208
296,"Kiribati",1954,61,0.097,0.109,0.206
296,"Kiribati",1954,62,0.095,0.108,0.203
296,"Kiribati",1954,63,0.093,0.106,0.199
296,"Kiribati",1954,64,0.09,0.104,0.194
296,"Kiribati",1954,65,0.088,0.103,0.191
296,"Kiribati",1954,66,0.085,0.101,0.186
296,"Kiribati",1954,67,0.082,0.098,0.18
296,"Kiribati",1954,68,0.079,0.096,0.175
296,"Kiribati",1954,69,0.076,0.092,0.168
296,"Kiribati",1954,70,0.072,0.088,0.16
296,"Kiribati",1954,71,0.068,0.085,0.153
296,"Kiribati",1954,72,0.064,0.081,0.145
296,"Kiribati",1954,73,0.06,0.076,0.136
296,"Kiribati",1954,74,0.055,0.071,0.126
296,"Kiribati",1954,75,0.051,0.066,0.117
296,"Kiribati",1954,76,0.046,0.061,0.107
296,"Kiribati",1954,77,0.041,0.056,0.097
296,"Kiribati",1954,78,0.037,0.051,0.088
296,"Kiribati",1954,79,0.032,0.045,0.077
296,"Kiribati",1954,80,0.028,0.04,0.068
296,"Kiribati",1954,81,0.024,0.035,0.059
296,"Kiribati",1954,82,0.02,0.03,0.05
296,"Kiribati",1954,83,0.017,0.026,0.043
296,"Kiribati",1954,84,0.014,0.021,0.035
296,"Kiribati",1954,85,0.011,0.018,0.029
296,"Kiribati",1954,86,0.009,0.014,0.023
296,"Kiribati",1954,87,0.007,0.012,0.019
296,"Kiribati",1954,88,0.005,0.009,0.014
296,"Kiribati",1954,89,0.004,0.007,0.011
296,"Kiribati",1954,90,0.003,0.005,0.008
296,"Kiribati",1954,91,0.002,0.004,0.006
296,"Kiribati",1954,92,0.001,0.003,0.004
296,"Kiribati",1954,93,0.001,0.002,0.003
296,"Kiribati",1954,94,0.001,0.001,0.002
296,"Kiribati",1954,95,0,0.001,0.001
296,"Kiribati",1954,96,0,0.001,0.001
296,"Kiribati",1954,97,0,0,0
296,"Kiribati",1954,98,0,0,0
296,"Kiribati",1954,99,0,0,0
296,"Kiribati",1954,100,0,0,0
296,"Kiribati",1955,0,0.853,0.811,1.664
296,"Kiribati",1955,1,0.775,0.74,1.515
296,"Kiribati",1955,2,0.734,0.701,1.435
296,"Kiribati",1955,3,0.702,0.67,1.372
296,"Kiribati",1955,4,0.676,0.645,1.321
296,"Kiribati",1955,5,0.654,0.624,1.278
296,"Kiribati",1955,6,0.637,0.609,1.246
296,"Kiribati",1955,7,0.587,0.579,1.166
296,"Kiribati",1955,8,0.531,0.536,1.067
296,"Kiribati",1955,9,0.5,0.51,1.01
296,"Kiribati",1955,10,0.471,0.488,0.959
296,"Kiribati",1955,11,0.447,0.468,0.915
296,"Kiribati",1955,12,0.425,0.45,0.875
296,"Kiribati",1955,13,0.404,0.434,0.838
296,"Kiribati",1955,14,0.386,0.419,0.805
296,"Kiribati",1955,15,0.371,0.405,0.776
296,"Kiribati",1955,16,0.358,0.393,0.751
296,"Kiribati",1955,17,0.347,0.381,0.728
296,"Kiribati",1955,18,0.338,0.371,0.709
296,"Kiribati",1955,19,0.332,0.362,0.694
296,"Kiribati",1955,20,0.327,0.354,0.681
296,"Kiribati",1955,21,0.324,0.347,0.671
296,"Kiribati",1955,22,0.323,0.342,0.665
296,"Kiribati",1955,23,0.322,0.337,0.659
296,"Kiribati",1955,24,0.321,0.332,0.653
296,"Kiribati",1955,25,0.319,0.326,0.645
296,"Kiribati",1955,26,0.315,0.32,0.635
296,"Kiribati",1955,27,0.311,0.312,0.623
296,"Kiribati",1955,28,0.306,0.304,0.61
296,"Kiribati",1955,29,0.298,0.295,0.593
296,"Kiribati",1955,30,0.29,0.285,0.575
296,"Kiribati",1955,31,0.281,0.274,0.555
296,"Kiribati",1955,32,0.269,0.262,0.531
296,"Kiribati",1955,33,0.257,0.252,0.509
296,"Kiribati",1955,34,0.246,0.242,0.488
296,"Kiribati",1955,35,0.236,0.234,0.47
296,"Kiribati",1955,36,0.227,0.229,0.456
296,"Kiribati",1955,37,0.22,0.225,0.445
296,"Kiribati",1955,38,0.214,0.222,0.436
296,"Kiribati",1955,39,0.208,0.218,0.426
296,"Kiribati",1955,40,0.202,0.216,0.418
296,"Kiribati",1955,41,0.196,0.213,0.409
296,"Kiribati",1955,42,0.19,0.21,0.4
296,"Kiribati",1955,43,0.185,0.207,0.392
296,"Kiribati",1955,44,0.18,0.203,0.383
296,"Kiribati",1955,45,0.175,0.198,0.373
296,"Kiribati",1955,46,0.171,0.193,0.364
296,"Kiribati",1955,47,0.165,0.187,0.352
296,"Kiribati",1955,48,0.161,0.181,0.342
296,"Kiribati",1955,49,0.158,0.176,0.334
296,"Kiribati",1955,50,0.154,0.171,0.325
296,"Kiribati",1955,51,0.151,0.167,0.318
296,"Kiribati",1955,52,0.148,0.164,0.312
296,"Kiribati",1955,53,0.145,0.16,0.305
296,"Kiribati",1955,54,0.142,0.157,0.299
296,"Kiribati",1955,55,0.137,0.153,0.29
296,"Kiribati",1955,56,0.133,0.15,0.283
296,"Kiribati",1955,57,0.123,0.14,0.263
296,"Kiribati",1955,58,0.111,0.125,0.236
296,"Kiribati",1955,59,0.104,0.117,0.221
296,"Kiribati",1955,60,0.099,0.111,0.21
296,"Kiribati",1955,61,0.095,0.107,0.202
296,"Kiribati",1955,62,0.094,0.106,0.2
296,"Kiribati",1955,63,0.092,0.104,0.196
296,"Kiribati",1955,64,0.089,0.103,0.192
296,"Kiribati",1955,65,0.086,0.1,0.186
296,"Kiribati",1955,66,0.084,0.099,0.183
296,"Kiribati",1955,67,0.081,0.096,0.177
296,"Kiribati",1955,68,0.078,0.093,0.171
296,"Kiribati",1955,69,0.075,0.091,0.166
296,"Kiribati",1955,70,0.071,0.087,0.158
296,"Kiribati",1955,71,0.067,0.083,0.15
296,"Kiribati",1955,72,0.063,0.079,0.142
296,"Kiribati",1955,73,0.058,0.075,0.133
296,"Kiribati",1955,74,0.054,0.07,0.124
296,"Kiribati",1955,75,0.05,0.065,0.115
296,"Kiribati",1955,76,0.045,0.06,0.105
296,"Kiribati",1955,77,0.04,0.054,0.094
296,"Kiribati",1955,78,0.036,0.05,0.086
296,"Kiribati",1955,79,0.032,0.045,0.077
296,"Kiribati",1955,80,0.028,0.04,0.068
296,"Kiribati",1955,81,0.024,0.034,0.058
296,"Kiribati",1955,82,0.02,0.03,0.05
296,"Kiribati",1955,83,0.017,0.025,0.042
296,"Kiribati",1955,84,0.014,0.021,0.035
296,"Kiribati",1955,85,0.011,0.017,0.028
296,"Kiribati",1955,86,0.009,0.014,0.023
296,"Kiribati",1955,87,0.007,0.011,0.018
296,"Kiribati",1955,88,0.005,0.009,0.014
296,"Kiribati",1955,89,0.004,0.007,0.011
296,"Kiribati",1955,90,0.003,0.005,0.008
296,"Kiribati",1955,91,0.002,0.004,0.006
296,"Kiribati",1955,92,0.001,0.003,0.004
296,"Kiribati",1955,93,0.001,0.002,0.003
296,"Kiribati",1955,94,0.001,0.001,0.002
296,"Kiribati",1955,95,0,0.001,0.001
296,"Kiribati",1955,96,0,0.001,0.001
296,"Kiribati",1955,97,0,0,0
296,"Kiribati",1955,98,0,0,0
296,"Kiribati",1955,99,0,0,0
296,"Kiribati",1955,100,0,0,0
296,"Kiribati",1956,0,0.871,0.828,1.699
296,"Kiribati",1956,1,0.791,0.756,1.547
296,"Kiribati",1956,2,0.752,0.718,1.47
296,"Kiribati",1956,3,0.72,0.687,1.407
296,"Kiribati",1956,4,0.693,0.661,1.354
296,"Kiribati",1956,5,0.671,0.64,1.311
296,"Kiribati",1956,6,0.651,0.62,1.271
296,"Kiribati",1956,7,0.634,0.606,1.24
296,"Kiribati",1956,8,0.585,0.577,1.162
296,"Kiribati",1956,9,0.529,0.534,1.063
296,"Kiribati",1956,10,0.498,0.509,1.007
296,"Kiribati",1956,11,0.47,0.487,0.957
296,"Kiribati",1956,12,0.445,0.467,0.912
296,"Kiribati",1956,13,0.423,0.449,0.872
296,"Kiribati",1956,14,0.402,0.432,0.834
296,"Kiribati",1956,15,0.385,0.418,0.803
296,"Kiribati",1956,16,0.37,0.404,0.774
296,"Kiribati",1956,17,0.356,0.391,0.747
296,"Kiribati",1956,18,0.345,0.379,0.724
296,"Kiribati",1956,19,0.337,0.368,0.705
296,"Kiribati",1956,20,0.33,0.36,0.69
296,"Kiribati",1956,21,0.325,0.352,0.677
296,"Kiribati",1956,22,0.322,0.345,0.667
296,"Kiribati",1956,23,0.32,0.34,0.66
296,"Kiribati",1956,24,0.32,0.335,0.655
296,"Kiribati",1956,25,0.319,0.33,0.649
296,"Kiribati",1956,26,0.316,0.323,0.639
296,"Kiribati",1956,27,0.313,0.317,0.63
296,"Kiribati",1956,28,0.309,0.309,0.618
296,"Kiribati",1956,29,0.304,0.301,0.605
296,"Kiribati",1956,30,0.296,0.292,0.588
296,"Kiribati",1956,31,0.288,0.283,0.571
296,"Kiribati",1956,32,0.278,0.272,0.55
296,"Kiribati",1956,33,0.266,0.26,0.526
296,"Kiribati",1956,34,0.255,0.249,0.504
296,"Kiribati",1956,35,0.244,0.24,0.484
296,"Kiribati",1956,36,0.234,0.232,0.466
296,"Kiribati",1956,37,0.225,0.227,0.452
296,"Kiribati",1956,38,0.218,0.223,0.441
296,"Kiribati",1956,39,0.212,0.219,0.431
296,"Kiribati",1956,40,0.206,0.216,0.422
296,"Kiribati",1956,41,0.199,0.214,0.413
296,"Kiribati",1956,42,0.193,0.211,0.404
296,"Kiribati",1956,43,0.188,0.208,0.396
296,"Kiribati",1956,44,0.183,0.205,0.388
296,"Kiribati",1956,45,0.177,0.201,0.378
296,"Kiribati",1956,46,0.172,0.196,0.368
296,"Kiribati",1956,47,0.168,0.191,0.359
296,"Kiribati",1956,48,0.163,0.185,0.348
296,"Kiribati",1956,49,0.158,0.179,0.337
296,"Kiribati",1956,50,0.155,0.174,0.329
296,"Kiribati",1956,51,0.151,0.168,0.319
296,"Kiribati",1956,52,0.148,0.164,0.312
296,"Kiribati",1956,53,0.145,0.161,0.306
296,"Kiribati",1956,54,0.142,0.158,0.3
296,"Kiribati",1956,55,0.138,0.154,0.292
296,"Kiribati",1956,56,0.134,0.15,0.284
296,"Kiribati",1956,57,0.129,0.147,0.276
296,"Kiribati",1956,58,0.12,0.137,0.257
296,"Kiribati",1956,59,0.108,0.122,0.23
296,"Kiribati",1956,60,0.101,0.114,0.215
296,"Kiribati",1956,61,0.095,0.108,0.203
296,"Kiribati",1956,62,0.091,0.104,0.195
296,"Kiribati",1956,63,0.09,0.102,0.192
296,"Kiribati",1956,64,0.088,0.101,0.189
296,"Kiribati",1956,65,0.085,0.099,0.184
296,"Kiribati",1956,66,0.082,0.096,0.178
296,"Kiribati",1956,67,0.079,0.095,0.174
296,"Kiribati",1956,68,0.076,0.092,0.168
296,"Kiribati",1956,69,0.073,0.088,0.161
296,"Kiribati",1956,70,0.07,0.086,0.156
296,"Kiribati",1956,71,0.066,0.082,0.148
296,"Kiribati",1956,72,0.062,0.078,0.14
296,"Kiribati",1956,73,0.058,0.074,0.132
296,"Kiribati",1956,74,0.053,0.069,0.122
296,"Kiribati",1956,75,0.049,0.064,0.113
296,"Kiribati",1956,76,0.044,0.059,0.103
296,"Kiribati",1956,77,0.04,0.054,0.094
296,"Kiribati",1956,78,0.035,0.049,0.084
296,"Kiribati",1956,79,0.031,0.044,0.075
296,"Kiribati",1956,80,0.027,0.039,0.066
296,"Kiribati",1956,81,0.023,0.034,0.057
296,"Kiribati",1956,82,0.02,0.029,0.049
296,"Kiribati",1956,83,0.017,0.025,0.042
296,"Kiribati",1956,84,0.014,0.021,0.035
296,"Kiribati",1956,85,0.011,0.017,0.028
296,"Kiribati",1956,86,0.009,0.014,0.023
296,"Kiribati",1956,87,0.007,0.011,0.018
296,"Kiribati",1956,88,0.005,0.009,0.014
296,"Kiribati",1956,89,0.004,0.007,0.011
296,"Kiribati",1956,90,0.003,0.005,0.008
296,"Kiribati",1956,91,0.002,0.004,0.006
296,"Kiribati",1956,92,0.001,0.003,0.004
296,"Kiribati",1956,93,0.001,0.002,0.003
296,"Kiribati",1956,94,0.001,0.001,0.002
296,"Kiribati",1956,95,0,0.001,0.001
296,"Kiribati",1956,96,0,0.001,0.001
296,"Kiribati",1956,97,0,0,0
296,"Kiribati",1956,98,0,0,0
296,"Kiribati",1956,99,0,0,0
296,"Kiribati",1956,100,0,0,0
296,"Kiribati",1957,0,0.891,0.846,1.737
296,"Kiribati",1957,1,0.809,0.773,1.582
296,"Kiribati",1957,2,0.769,0.734,1.503
296,"Kiribati",1957,3,0.738,0.704,1.442
296,"Kiribati",1957,4,0.711,0.678,1.389
296,"Kiribati",1957,5,0.687,0.656,1.343
296,"Kiribati",1957,6,0.667,0.636,1.303
296,"Kiribati",1957,7,0.648,0.617,1.265
296,"Kiribati",1957,8,0.632,0.603,1.235
296,"Kiribati",1957,9,0.583,0.575,1.158
296,"Kiribati",1957,10,0.528,0.532,1.06
296,"Kiribati",1957,11,0.496,0.507,1.003
296,"Kiribati",1957,12,0.468,0.485,0.953
296,"Kiribati",1957,13,0.444,0.465,0.909
296,"Kiribati",1957,14,0.422,0.447,0.869
296,"Kiribati",1957,15,0.401,0.43,0.831
296,"Kiribati",1957,16,0.383,0.416,0.799
296,"Kiribati",1957,17,0.368,0.402,0.77
296,"Kiribati",1957,18,0.355,0.389,0.744
296,"Kiribati",1957,19,0.343,0.377,0.72
296,"Kiribati",1957,20,0.335,0.366,0.701
296,"Kiribati",1957,21,0.328,0.358,0.686
296,"Kiribati",1957,22,0.323,0.349,0.672
296,"Kiribati",1957,23,0.32,0.343,0.663
296,"Kiribati",1957,24,0.318,0.337,0.655
296,"Kiribati",1957,25,0.317,0.333,0.65
296,"Kiribati",1957,26,0.316,0.327,0.643
296,"Kiribati",1957,27,0.314,0.321,0.635
296,"Kiribati",1957,28,0.311,0.315,0.626
296,"Kiribati",1957,29,0.306,0.307,0.613
296,"Kiribati",1957,30,0.301,0.299,0.6
296,"Kiribati",1957,31,0.293,0.29,0.583
296,"Kiribati",1957,32,0.286,0.28,0.566
296,"Kiribati",1957,33,0.276,0.27,0.546
296,"Kiribati",1957,34,0.264,0.258,0.522
296,"Kiribati",1957,35,0.252,0.247,0.499
296,"Kiribati",1957,36,0.242,0.237,0.479
296,"Kiribati",1957,37,0.232,0.23,0.462
296,"Kiribati",1957,38,0.223,0.225,0.448
296,"Kiribati",1957,39,0.216,0.22,0.436
296,"Kiribati",1957,40,0.209,0.217,0.426
296,"Kiribati",1957,41,0.203,0.214,0.417
296,"Kiribati",1957,42,0.197,0.212,0.409
296,"Kiribati",1957,43,0.191,0.209,0.4
296,"Kiribati",1957,44,0.185,0.206,0.391
296,"Kiribati",1957,45,0.18,0.203,0.383
296,"Kiribati",1957,46,0.175,0.199,0.374
296,"Kiribati",1957,47,0.17,0.194,0.364
296,"Kiribati",1957,48,0.165,0.189,0.354
296,"Kiribati",1957,49,0.16,0.183,0.343
296,"Kiribati",1957,50,0.156,0.176,0.332
296,"Kiribati",1957,51,0.152,0.171,0.323
296,"Kiribati",1957,52,0.148,0.166,0.314
296,"Kiribati",1957,53,0.145,0.161,0.306
296,"Kiribati",1957,54,0.142,0.159,0.301
296,"Kiribati",1957,55,0.139,0.155,0.294
296,"Kiribati",1957,56,0.135,0.151,0.286
296,"Kiribati",1957,57,0.13,0.147,0.277
296,"Kiribati",1957,58,0.126,0.144,0.27
296,"Kiribati",1957,59,0.116,0.134,0.25
296,"Kiribati",1957,60,0.104,0.119,0.223
296,"Kiribati",1957,61,0.097,0.111,0.208
296,"Kiribati",1957,62,0.092,0.105,0.197
296,"Kiribati",1957,63,0.088,0.1,0.188
296,"Kiribati",1957,64,0.086,0.099,0.185
296,"Kiribati",1957,65,0.084,0.097,0.181
296,"Kiribati",1957,66,0.081,0.095,0.176
296,"Kiribati",1957,67,0.078,0.092,0.17
296,"Kiribati",1957,68,0.075,0.09,0.165
296,"Kiribati",1957,69,0.072,0.087,0.159
296,"Kiribati",1957,70,0.068,0.084,0.152
296,"Kiribati",1957,71,0.065,0.081,0.146
296,"Kiribati",1957,72,0.061,0.077,0.138
296,"Kiribati",1957,73,0.057,0.072,0.129
296,"Kiribati",1957,74,0.052,0.068,0.12
296,"Kiribati",1957,75,0.048,0.063,0.111
296,"Kiribati",1957,76,0.044,0.058,0.102
296,"Kiribati",1957,77,0.039,0.053,0.092
296,"Kiribati",1957,78,0.035,0.048,0.083
296,"Kiribati",1957,79,0.031,0.043,0.074
296,"Kiribati",1957,80,0.027,0.038,0.065
296,"Kiribati",1957,81,0.023,0.033,0.056
296,"Kiribati",1957,82,0.019,0.029,0.048
296,"Kiribati",1957,83,0.016,0.024,0.04
296,"Kiribati",1957,84,0.013,0.021,0.034
296,"Kiribati",1957,85,0.011,0.017,0.028
296,"Kiribati",1957,86,0.009,0.014,0.023
296,"Kiribati",1957,87,0.007,0.011,0.018
296,"Kiribati",1957,88,0.005,0.009,0.014
296,"Kiribati",1957,89,0.004,0.007,0.011
296,"Kiribati",1957,90,0.003,0.005,0.008
296,"Kiribati",1957,91,0.002,0.004,0.006
296,"Kiribati",1957,92,0.001,0.003,0.004
296,"Kiribati",1957,93,0.001,0.002,0.003
296,"Kiribati",1957,94,0.001,0.001,0.002
296,"Kiribati",1957,95,0,0.001,0.001
296,"Kiribati",1957,96,0,0.001,0.001
296,"Kiribati",1957,97,0,0,0
296,"Kiribati",1957,98,0,0,0
296,"Kiribati",1957,99,0,0,0
296,"Kiribati",1957,100,0,0,0
296,"Kiribati",1958,0,0.91,0.864,1.774
296,"Kiribati",1958,1,0.828,0.791,1.619
296,"Kiribati",1958,2,0.786,0.75,1.536
296,"Kiribati",1958,3,0.755,0.72,1.475
296,"Kiribati",1958,4,0.729,0.696,1.425
296,"Kiribati",1958,5,0.705,0.673,1.378
296,"Kiribati",1958,6,0.683,0.652,1.335
296,"Kiribati",1958,7,0.664,0.633,1.297
296,"Kiribati",1958,8,0.645,0.615,1.26
296,"Kiribati",1958,9,0.63,0.601,1.231
296,"Kiribati",1958,10,0.581,0.573,1.154
296,"Kiribati",1958,11,0.526,0.531,1.057
296,"Kiribati",1958,12,0.495,0.505,1
296,"Kiribati",1958,13,0.467,0.483,0.95
296,"Kiribati",1958,14,0.442,0.463,0.905
296,"Kiribati",1958,15,0.42,0.445,0.865
296,"Kiribati",1958,16,0.399,0.429,0.828
296,"Kiribati",1958,17,0.381,0.414,0.795
296,"Kiribati",1958,18,0.366,0.399,0.765
296,"Kiribati",1958,19,0.353,0.387,0.74
296,"Kiribati",1958,20,0.341,0.375,0.716
296,"Kiribati",1958,21,0.333,0.364,0.697
296,"Kiribati",1958,22,0.326,0.356,0.682
296,"Kiribati",1958,23,0.321,0.347,0.668
296,"Kiribati",1958,24,0.318,0.34,0.658
296,"Kiribati",1958,25,0.316,0.335,0.651
296,"Kiribati",1958,26,0.315,0.33,0.645
296,"Kiribati",1958,27,0.314,0.325,0.639
296,"Kiribati",1958,28,0.312,0.319,0.631
296,"Kiribati",1958,29,0.308,0.313,0.621
296,"Kiribati",1958,30,0.304,0.305,0.609
296,"Kiribati",1958,31,0.299,0.297,0.596
296,"Kiribati",1958,32,0.291,0.288,0.579
296,"Kiribati",1958,33,0.283,0.278,0.561
296,"Kiribati",1958,34,0.273,0.267,0.54
296,"Kiribati",1958,35,0.262,0.256,0.518
296,"Kiribati",1958,36,0.25,0.245,0.495
296,"Kiribati",1958,37,0.239,0.235,0.474
296,"Kiribati",1958,38,0.229,0.227,0.456
296,"Kiribati",1958,39,0.22,0.222,0.442
296,"Kiribati",1958,40,0.213,0.218,0.431
296,"Kiribati",1958,41,0.207,0.215,0.422
296,"Kiribati",1958,42,0.201,0.212,0.413
296,"Kiribati",1958,43,0.195,0.21,0.405
296,"Kiribati",1958,44,0.188,0.207,0.395
296,"Kiribati",1958,45,0.183,0.204,0.387
296,"Kiribati",1958,46,0.178,0.2,0.378
296,"Kiribati",1958,47,0.172,0.196,0.368
296,"Kiribati",1958,48,0.167,0.191,0.358
296,"Kiribati",1958,49,0.163,0.186,0.349
296,"Kiribati",1958,50,0.157,0.18,0.337
296,"Kiribati",1958,51,0.153,0.174,0.327
296,"Kiribati",1958,52,0.149,0.169,0.318
296,"Kiribati",1958,53,0.145,0.163,0.308
296,"Kiribati",1958,54,0.141,0.159,0.3
296,"Kiribati",1958,55,0.138,0.156,0.294
296,"Kiribati",1958,56,0.135,0.152,0.287
296,"Kiribati",1958,57,0.131,0.148,0.279
296,"Kiribati",1958,58,0.127,0.144,0.271
296,"Kiribati",1958,59,0.122,0.14,0.262
296,"Kiribati",1958,60,0.112,0.13,0.242
296,"Kiribati",1958,61,0.1,0.116,0.216
296,"Kiribati",1958,62,0.093,0.107,0.2
296,"Kiribati",1958,63,0.088,0.102,0.19
296,"Kiribati",1958,64,0.084,0.097,0.181
296,"Kiribati",1958,65,0.082,0.095,0.177
296,"Kiribati",1958,66,0.079,0.093,0.172
296,"Kiribati",1958,67,0.077,0.091,0.168
296,"Kiribati",1958,68,0.073,0.088,0.161
296,"Kiribati",1958,69,0.07,0.086,0.156
296,"Kiribati",1958,70,0.067,0.083,0.15
296,"Kiribati",1958,71,0.063,0.079,0.142
296,"Kiribati",1958,72,0.06,0.075,0.135
296,"Kiribati",1958,73,0.056,0.071,0.127
296,"Kiribati",1958,74,0.051,0.066,0.117
296,"Kiribati",1958,75,0.047,0.062,0.109
296,"Kiribati",1958,76,0.043,0.057,0.1
296,"Kiribati",1958,77,0.039,0.052,0.091
296,"Kiribati",1958,78,0.035,0.047,0.082
296,"Kiribati",1958,79,0.03,0.042,0.072
296,"Kiribati",1958,80,0.026,0.037,0.063
296,"Kiribati",1958,81,0.022,0.033,0.055
296,"Kiribati",1958,82,0.019,0.028,0.047
296,"Kiribati",1958,83,0.016,0.024,0.04
296,"Kiribati",1958,84,0.013,0.02,0.033
296,"Kiribati",1958,85,0.011,0.017,0.028
296,"Kiribati",1958,86,0.008,0.014,0.022
296,"Kiribati",1958,87,0.006,0.011,0.017
296,"Kiribati",1958,88,0.005,0.008,0.013
296,"Kiribati",1958,89,0.004,0.007,0.011
296,"Kiribati",1958,90,0.003,0.005,0.008
296,"Kiribati",1958,91,0.002,0.004,0.006
296,"Kiribati",1958,92,0.001,0.003,0.004
296,"Kiribati",1958,93,0.001,0.002,0.003
296,"Kiribati",1958,94,0.001,0.001,0.002
296,"Kiribati",1958,95,0,0.001,0.001
296,"Kiribati",1958,96,0,0.001,0.001
296,"Kiribati",1958,97,0,0,0
296,"Kiribati",1958,98,0,0,0
296,"Kiribati",1958,99,0,0,0
296,"Kiribati",1958,100,0,0,0
296,"Kiribati",1959,0,0.933,0.886,1.819
296,"Kiribati",1959,1,0.847,0.809,1.656
296,"Kiribati",1959,2,0.805,0.769,1.574
296,"Kiribati",1959,3,0.772,0.737,1.509
296,"Kiribati",1959,4,0.746,0.711,1.457
296,"Kiribati",1959,5,0.723,0.69,1.413
296,"Kiribati",1959,6,0.701,0.669,1.37
296,"Kiribati",1959,7,0.68,0.649,1.329
296,"Kiribati",1959,8,0.661,0.631,1.292
296,"Kiribati",1959,9,0.643,0.613,1.256
296,"Kiribati",1959,10,0.628,0.599,1.227
296,"Kiribati",1959,11,0.579,0.571,1.15
296,"Kiribati",1959,12,0.525,0.529,1.054
296,"Kiribati",1959,13,0.493,0.503,0.996
296,"Kiribati",1959,14,0.465,0.481,0.946
296,"Kiribati",1959,15,0.441,0.461,0.902
296,"Kiribati",1959,16,0.418,0.443,0.861
296,"Kiribati",1959,17,0.397,0.426,0.823
296,"Kiribati",1959,18,0.379,0.412,0.791
296,"Kiribati",1959,19,0.364,0.397,0.761
296,"Kiribati",1959,20,0.351,0.385,0.736
296,"Kiribati",1959,21,0.339,0.372,0.711
296,"Kiribati",1959,22,0.33,0.362,0.692
296,"Kiribati",1959,23,0.324,0.353,0.677
296,"Kiribati",1959,24,0.319,0.345,0.664
296,"Kiribati",1959,25,0.316,0.338,0.654
296,"Kiribati",1959,26,0.314,0.333,0.647
296,"Kiribati",1959,27,0.313,0.328,0.641
296,"Kiribati",1959,28,0.312,0.323,0.635
296,"Kiribati",1959,29,0.309,0.317,0.626
296,"Kiribati",1959,30,0.306,0.31,0.616
296,"Kiribati",1959,31,0.302,0.302,0.604
296,"Kiribati",1959,32,0.297,0.294,0.591
296,"Kiribati",1959,33,0.289,0.286,0.575
296,"Kiribati",1959,34,0.281,0.276,0.557
296,"Kiribati",1959,35,0.271,0.265,0.536
296,"Kiribati",1959,36,0.259,0.254,0.513
296,"Kiribati",1959,37,0.248,0.243,0.491
296,"Kiribati",1959,38,0.237,0.233,0.47
296,"Kiribati",1959,39,0.227,0.225,0.452
296,"Kiribati",1959,40,0.218,0.22,0.438
296,"Kiribati",1959,41,0.211,0.216,0.427
296,"Kiribati",1959,42,0.205,0.213,0.418
296,"Kiribati",1959,43,0.198,0.21,0.408
296,"Kiribati",1959,44,0.192,0.208,0.4
296,"Kiribati",1959,45,0.186,0.204,0.39
296,"Kiribati",1959,46,0.18,0.201,0.381
296,"Kiribati",1959,47,0.175,0.198,0.373
296,"Kiribati",1959,48,0.17,0.194,0.364
296,"Kiribati",1959,49,0.164,0.189,0.353
296,"Kiribati",1959,50,0.16,0.184,0.344
296,"Kiribati",1959,51,0.154,0.178,0.332
296,"Kiribati",1959,52,0.15,0.171,0.321
296,"Kiribati",1959,53,0.146,0.166,0.312
296,"Kiribati",1959,54,0.142,0.161,0.303
296,"Kiribati",1959,55,0.138,0.156,0.294
296,"Kiribati",1959,56,0.135,0.153,0.288
296,"Kiribati",1959,57,0.132,0.149,0.281
296,"Kiribati",1959,58,0.128,0.145,0.273
296,"Kiribati",1959,59,0.123,0.141,0.264
296,"Kiribati",1959,60,0.118,0.137,0.255
296,"Kiribati",1959,61,0.108,0.127,0.235
296,"Kiribati",1959,62,0.097,0.112,0.209
296,"Kiribati",1959,63,0.09,0.104,0.194
296,"Kiribati",1959,64,0.084,0.098,0.182
296,"Kiribati",1959,65,0.08,0.093,0.173
296,"Kiribati",1959,66,0.078,0.091,0.169
296,"Kiribati",1959,67,0.075,0.089,0.164
296,"Kiribati",1959,68,0.072,0.087,0.159
296,"Kiribati",1959,69,0.069,0.084,0.153
296,"Kiribati",1959,70,0.066,0.081,0.147
296,"Kiribati",1959,71,0.062,0.078,0.14
